id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5107856338,Ivan Smirnov,https://api.openalex.org/works?filter=author.id:A5107856338,36,82,US
https://openalex.org/A5073672615,Grant Schoenebeck,https://api.openalex.org/works?filter=author.id:A5073672615,21,137,US
https://openalex.org/A5020081727,Andrew Iliadis,https://api.openalex.org/works?filter=author.id:A5020081727,10,55,US
https://openalex.org/A5043406907,Jiahong Yuan,https://api.openalex.org/works?filter=author.id:A5043406907,22,104,CN
https://openalex.org/A5037300629,Nouar AlDahoul,https://api.openalex.org/works?filter=author.id:A5037300629,14,86,AE
https://openalex.org/A5058051316,Oleg Urminsky,https://api.openalex.org/works?filter=author.id:A5058051316,18,168,US
https://openalex.org/A5037708423,Yphtach Lelkes,https://api.openalex.org/works?filter=author.id:A5037708423,31,179,US
https://openalex.org/A5047170063,Ying Ding,https://api.openalex.org/works?filter=author.id:A5047170063,63,740,US
https://openalex.org/A5089998951,Yanru Jiang,https://api.openalex.org/works?filter=author.id:A5089998951,7,31,CN
https://openalex.org/A5060054839,Youngik Lee,https://api.openalex.org/works?filter=author.id:A5060054839,1,1,KR
https://openalex.org/A5023365550,Brendan O’Connor,https://api.openalex.org/works?filter=author.id:A5023365550,51,284,US
https://openalex.org/A5004671843,Leonor Maria Pacheco Santos,https://api.openalex.org/works?filter=author.id:A5004671843,37,244,BR
https://openalex.org/A5048428275,Joshua Ashkinaze,https://api.openalex.org/works?filter=author.id:A5048428275,2,8,US
https://openalex.org/A5043059930,Ho-Chun Herbert Chang,https://api.openalex.org/works?filter=author.id:A5043059930,11,56,US
https://openalex.org/A5052300568,Tongjing Wang,https://api.openalex.org/works?filter=author.id:A5052300568,6,6,NL
https://openalex.org/A5084955495,Jisun An,https://api.openalex.org/works?filter=author.id:A5084955495,30,174,KR
https://openalex.org/A5058939619,Alvin Zhou,https://api.openalex.org/works?filter=author.id:A5058939619,14,59,US
https://openalex.org/A5052076681,Yilun Xu,https://api.openalex.org/works?filter=author.id:A5052076681,18,63,CN
https://openalex.org/A5111338882,Linda Hong Cheng,https://api.openalex.org/works?filter=author.id:A5111338882,1,1,HK
https://openalex.org/A5039966234,Francisco Barreras,https://api.openalex.org/works?filter=author.id:A5039966234,3,24,US
https://openalex.org/A5041202312,Isamar Troncoso,https://api.openalex.org/works?filter=author.id:A5041202312,5,11,US
https://openalex.org/A5061836283,Lucas Gautheron,https://api.openalex.org/works?filter=author.id:A5061836283,4,14,DE
https://openalex.org/A5100445442,Dawei Wang,https://api.openalex.org/works?filter=author.id:A5100445442,91,671,CN
https://openalex.org/A5017229269,Kathryn Stanton,https://api.openalex.org/works?filter=author.id:A5017229269,2,10,US
https://openalex.org/A5103873055,Thomas H. Li,https://api.openalex.org/works?filter=author.id:A5103873055,15,57,CN
https://openalex.org/A5069791094,Milena Tsvetkova,https://api.openalex.org/works?filter=author.id:A5069791094,12,68,GB
https://openalex.org/A5048789742,Ashton Anderson,https://api.openalex.org/works?filter=author.id:A5048789742,22,87,US
https://openalex.org/A5110702582,Sidney Redner,https://api.openalex.org/works?filter=author.id:A5110702582,22,117,US
https://openalex.org/A5059236838,Yong‐Yeol Ahn,https://api.openalex.org/works?filter=author.id:A5059236838,41,235,US
https://openalex.org/A5086210260,Nicole Schwitter,https://api.openalex.org/works?filter=author.id:A5086210260,3,17,DE
https://openalex.org/A5046036512,Kazutoshi Sasahara,https://api.openalex.org/works?filter=author.id:A5046036512,16,126,JP
https://openalex.org/A5076651767,Ziv Epstein,https://api.openalex.org/works?filter=author.id:A5076651767,18,64,US
https://openalex.org/A5010879920,Mattia Samory,https://api.openalex.org/works?filter=author.id:A5010879920,13,57,IT
https://openalex.org/A5072564674,Chhandak Bagchi,https://api.openalex.org/works?filter=author.id:A5072564674,2,8,US
https://openalex.org/A5030654899,Hannah Kinzer,https://api.openalex.org/works?filter=author.id:A5030654899,5,15,US
https://openalex.org/A5069999998,Mark E. Whiting,https://api.openalex.org/works?filter=author.id:A5069999998,14,45,US
https://openalex.org/A5101935363,Zhengyu Shi,https://api.openalex.org/works?filter=author.id:A5101935363,10,57,CN
https://openalex.org/A5030115153,Unchitta Kan,https://api.openalex.org/works?filter=author.id:A5030115153,2,10,US
https://openalex.org/A5014437029,Jana Lasser,https://api.openalex.org/works?filter=author.id:A5014437029,15,116,AT
https://openalex.org/A5034728614,Matti Nelimarkka,https://api.openalex.org/works?filter=author.id:A5034728614,17,80,FI
https://openalex.org/A5010062957,A Boyle,https://api.openalex.org/works?filter=author.id:A5010062957,1,434622,US
